ID	fileName	fileNamePE	experiment	tissue	condition	replicate	lane	merge	input	pairedEnd	macsGroup	phredScore	adapter	trimQuality	adapterPE	trimQualityPE
SRR2084464			SRP060227	HCT116 -;- colorectal cancer cell line	Input_shPAF1.1_DMSO_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq		3	SRX1078853	input	false						
SRR2084455			SRP060227	HCT116 -;- colorectal cancer cell line	H2Bub_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		2	SRX1078849	NA	false						
SRR2084456			SRP060227	HCT116 -;- colorectal cancer cell line	H2Bub_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		1	SRX1078849	NA	false						
SRR2084459			SRP060227	HCT116 -;- colorectal cancer cell line	H2Bub_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		2	SRX1078852	NA	false						
SRR2084460			SRP060227	HCT116 -;- colorectal cancer cell line	H2Bub_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		1	SRX1078852	NA	false						
SRR2084458			SRP060227	HCT116 -;- colorectal cancer cell line	H2Bub_shSCR_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	false						
SRR2084457			SRP060227	HCT116 -;- colorectal cancer cell line	H2Bub_shPAF1.1_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	false						
SRR2084452			SRP060227	HCT116 -;- colorectal cancer cell line	ELL2_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		1	SRX1078848	NA	false						
SRR2084453			SRP060227	HCT116 -;- colorectal cancer cell line	ELL2_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		2	SRX1078848	NA	false						
SRR2084454			SRP060227	HCT116 -;- colorectal cancer cell line	ELL2_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		3	SRX1078848	NA	false						
SRR2084451			SRP060227	HCT116 -;- colorectal cancer cell line	ELL2_shSCR_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	false						
SRR2084447			SRP060227	HCT116 -;- colorectal cancer cell line	ELL2_shPAF1.1_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	false						
SRR2084436			SRP060227	HCT116 -;- colorectal cancer cell line	AFF4_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		2	SRX1078842	NA	false						
SRR2084437			SRP060227	HCT116 -;- colorectal cancer cell line	AFF4_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		1	SRX1078842	NA	false						
SRR2084438			SRP060227	HCT116 -;- colorectal cancer cell line	AFF4_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		3	SRX1078842	NA	false						
SRR2084435			SRP060227	HCT116 -;- colorectal cancer cell line	AFF4_shSCR_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	false						
SRR2084443			SRP060227	HCT116 -;- colorectal cancer cell line	CDK9_shSCR_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq		4	SRX1078844	NA	false						
SRR2084444			SRP060227	HCT116 -;- colorectal cancer cell line	CDK9_shSCR_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq		2	SRX1078844	NA	false						
SRR2084445			SRP060227	HCT116 -;- colorectal cancer cell line	CDK9_shSCR_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq		3	SRX1078844	NA	false						
SRR2084446			SRP060227	HCT116 -;- colorectal cancer cell line	CDK9_shSCR_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq		1	SRX1078844	NA	false						
SRR2084432			SRP060227	HCT116 -;- colorectal cancer cell line	AFF4_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		1	SRX1078840	NA	false						
SRR2084433			SRP060227	HCT116 -;- colorectal cancer cell line	AFF4_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		2	SRX1078840	NA	false						
SRR2084434			SRP060227	HCT116 -;- colorectal cancer cell line	AFF4_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		3	SRX1078840	NA	false						
SRR2084431			SRP060227	HCT116 -;- colorectal cancer cell line	AFF4_shPAF1.1_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	false						
SRR2084439			SRP060227	HCT116 -;- colorectal cancer cell line	CDK9_shPAF1.1_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq		3	SRX1078843	NA	false						
SRR2084440			SRP060227	HCT116 -;- colorectal cancer cell line	CDK9_shPAF1.1_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq		1	SRX1078843	NA	false						
SRR2084441			SRP060227	HCT116 -;- colorectal cancer cell line	CDK9_shPAF1.1_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq		4	SRX1078843	NA	false						
SRR2084442			SRP060227	HCT116 -;- colorectal cancer cell line	CDK9_shPAF1.1_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq		2	SRX1078843	NA	false						
SRR2084448			SRP060227	HCT116 -;- colorectal cancer cell line	ELL2_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		2	SRX1078846	NA	false						
SRR2084449			SRP060227	HCT116 -;- colorectal cancer cell line	ELL2_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		1	SRX1078846	NA	false						
SRR2084450			SRP060227	HCT116 -;- colorectal cancer cell line	ELL2_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq		3	SRX1078846	NA	false						
SRR2225450			SRP063051	H3 ChIP-seq, siNS -;- C2C12	ChIP108.H3_siNS; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225451			SRP063051	Input for ChIP107.H3K4me3_siNS and ChIP108.H3_siNS -;- C2C12	ChIP109.Input_siNS; Mus musculus; ChIP-Seq		1		input	false						
SRR2225449			SRP063051	H3K4me3 ChIP-seq, siNS -;- C2C12	ChIP107.H3K4me3_siNS; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225448			SRP063051	Input for ChIP104.H3K4me3_siSki8 and ChIP105.H3_siSki8 -;- C2C12	ChIP106.Input_siSki8; Mus musculus; ChIP-Seq		1		input	false						
SRR2225447			SRP063051	H3 ChIP-seq, siSki8 -;- C2C12	ChIP105.H3_siSki8; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225446			SRP063051	H3K4me3 ChIP-seq, siSki8 -;- C2C12	ChIP104.H3K4me3_siSki8; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225445			SRP063051	Input forChIP102.H3K36me3_siNS -;- C2C12	ChIP103.Input_siNS; Mus musculus; ChIP-Seq		1		input	false						
SRR2225444			SRP063051	H3K36me3 ChIP-seq, siNS -;- C2C12	ChIP102.H3K36me3_siNS; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225443			SRP063051	Input for ChIP100.H3K36me3_siSki8 -;- C2C12	ChIP101.Input_siSki8; Mus musculus; ChIP-Seq		1		input	false						
SRR2225441			SRP063051	Input for ChIP094.PolIICTD_siNS -;- C2C12	ChIP095.Input_siNS; Mus musculus; ChIP-Seq		1		input	false						
SRR2225442			SRP063051	H3K36me3 ChIP-seq, siSki8 -;- C2C12	ChIP100.H3K36me3_siSki8; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225440			SRP063051	PolIICTD ChIP-seq, siNS -;- C2C12	ChIP094.PolIICTD_siNS; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225439			SRP063051	Input for ChIP091.PolIICTD_siSki8 -;- C2C12	ChIP092.Input_siSki8; Mus musculus; ChIP-Seq		1		input	false						
SRR2225438			SRP063051	PolIICTD ChIP-seq, siSki8 -;- C2C12	ChIP091.PolIICTD_siSki8; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225437			SRP063051	Input for ChIP087.H3K4me3_siNS and ChIP088.H3_siNS -;- C2C12	ChIP089.Input_siNS; Mus musculus; ChIP-Seq		1		input	false						
SRR2225436			SRP063051	H3 ChIP-seq, siNS -;- C2C12	ChIP088.H3_siNS; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225435			SRP063051	H3K4me3 ChIP-seq, siNS -;- C2C12	ChIP087.H3K4me3_siNS; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225432			SRP063051	H3K4me3 ChIP-seq, siPaf1 -;- C2C12	ChIP084.H3K4me3_siPaf1; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225433			SRP063051	H3 ChIP-seq, siPaf1 -;- C2C12	ChIP085.H3_siPaf1; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225434			SRP063051	Input for ChIP084.H3K4me3_siPaf1 and ChIP085.H3_siPaf1 -;- C2C12	ChIP086.Input_siPaf1; Mus musculus; ChIP-Seq		1		input	false						
SRR2225431			SRP063051	Input for ChIP082.H3K36me3_siNS -;- C2C12	ChIP083.Input_siNS; Mus musculus; ChIP-Seq		1		input	false						
SRR2225430			SRP063051	H3K36me3 ChIP-seq, siNS -;- C2C12	ChIP082.H3K36me3_siNS; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225429			SRP063051	Input for ChIP080.H3K36me3_siPaf1 -;- C2C12	ChIP081.Input_siPaf1; Mus musculus; ChIP-Seq		1		input	false						
SRR2225428			SRP063051	H3K36me3 ChIP-seq, siPaf1 -;- C2C12	ChIP080.H3K36me3_siPaf1; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225427			SRP063051	Input for PolIICTD_siNS -;- C2C12	Input_siNS.8; Mus musculus; ChIP-Seq		1		input	false						
SRR2225426			SRP063051	PolII ChIP-seq, siNS -;- C2C12	PolIICTD_siNS; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225425			SRP063051	Input for PolIICTD_siPaf1 -;- C2C12	Input_siPaf1.6; Mus musculus; ChIP-Seq		1		input	false						
SRR2225424			SRP063051	PolII ChIP-seq, siPaf1 -;- C2C12	PolIICTD_siPaf1; Mus musculus; ChIP-Seq		1		NA	false						
SRR2225421			SRP063051	Input for ChIP-seq Ski8MT -;- C2C12	Ski8MT_Input; Mus musculus; ChIP-Seq		2	SRX1176744	input	false						
SRR2225422			SRP063051	Input for ChIP-seq Ski8MT -;- C2C12	Ski8MT_Input; Mus musculus; ChIP-Seq		1	SRX1176744	input	false						
SRR2225423			SRP063051	Input for ChIP-seq Ski8MT -;- C2C12	Ski8MT_Input; Mus musculus; ChIP-Seq		3	SRX1176744	input	false						
SRR2225415			SRP063051	Input for ChIP-seq Ski8MB -;- C2C12	Ski8MB_Input; Mus musculus; ChIP-Seq		3	SRX1176742	input	false						
SRR2225416			SRP063051	Input for ChIP-seq Ski8MB -;- C2C12	Ski8MB_Input; Mus musculus; ChIP-Seq		1	SRX1176742	input	false						
SRR2225417			SRP063051	Input for ChIP-seq Ski8MB -;- C2C12	Ski8MB_Input; Mus musculus; ChIP-Seq		2	SRX1176742	input	false						
SRR2225412			SRP063051	ChIP-seq Ski8MB -;- C2C12	Ski8MB; Mus musculus; ChIP-Seq		2	SRX1176741	NA	false						
SRR2225413			SRP063051	ChIP-seq Ski8MB -;- C2C12	Ski8MB; Mus musculus; ChIP-Seq		3	SRX1176741	NA	false						
SRR2225414			SRP063051	ChIP-seq Ski8MB -;- C2C12	Ski8MB; Mus musculus; ChIP-Seq		1	SRX1176741	NA	false						
SRR2225418			SRP063051	ChIP-seq Ski8MT -;- C2C12	Ski8MT; Mus musculus; ChIP-Seq		3	SRX1176743	NA	false						
SRR2225419			SRP063051	ChIP-seq Ski8MT -;- C2C12	Ski8MT; Mus musculus; ChIP-Seq		2	SRX1176743	NA	false						
SRR2225420			SRP063051	ChIP-seq Ski8MT -;- C2C12	Ski8MT; Mus musculus; ChIP-Seq		1	SRX1176743	NA	false						
SRR2225406			SRP063051	ChIP-seq Rtf1MT -;- C2C12	Rtf1MT; Mus musculus; ChIP-Seq		2	SRX1176739	NA	false						
SRR2225407			SRP063051	ChIP-seq Rtf1MT -;- C2C12	Rtf1MT; Mus musculus; ChIP-Seq		1	SRX1176739	NA	false						
SRR2225408			SRP063051	ChIP-seq Rtf1MT -;- C2C12	Rtf1MT; Mus musculus; ChIP-Seq		3	SRX1176739	NA	false						
SRR2225409			SRP063051	Input for ChIP-seq Rtf1MT -;- C2C12	Rtf1MT_Input; Mus musculus; ChIP-Seq		2	SRX1176740	input	false						
SRR2225410			SRP063051	Input for ChIP-seq Rtf1MT -;- C2C12	Rtf1MT_Input; Mus musculus; ChIP-Seq		3	SRX1176740	input	false						
SRR2225411			SRP063051	Input for ChIP-seq Rtf1MT -;- C2C12	Rtf1MT_Input; Mus musculus; ChIP-Seq		1	SRX1176740	input	false						
SRR2225403			SRP063051	Input for ChIP-seq Rtf1MB -;- C2C12	Rtf1MB_Input; Mus musculus; ChIP-Seq		3	SRX1176738	input	false						
SRR2225404			SRP063051	Input for ChIP-seq Rtf1MB -;- C2C12	Rtf1MB_Input; Mus musculus; ChIP-Seq		2	SRX1176738	input	false						
SRR2225405			SRP063051	Input for ChIP-seq Rtf1MB -;- C2C12	Rtf1MB_Input; Mus musculus; ChIP-Seq		1	SRX1176738	input	false						
SRR2225400			SRP063051	ChIP-seq Rtf1MB -;- C2C12	Rtf1MB; Mus musculus; ChIP-Seq		3	SRX1176737	NA	false						
SRR2225401			SRP063051	ChIP-seq Rtf1MB -;- C2C12	Rtf1MB; Mus musculus; ChIP-Seq		2	SRX1176737	NA	false						
SRR2225402			SRP063051	ChIP-seq Rtf1MB -;- C2C12	Rtf1MB; Mus musculus; ChIP-Seq		1	SRX1176737	NA	false						
SRR2225396			SRP063051	ChIP-seq Paf1MT -;- C2C12	Paf1MT; Mus musculus; ChIP-Seq		2	SRX1176735	N	false						
SRR2225397			SRP063051	ChIP-seq Paf1MT -;- C2C12	Paf1MT; Mus musculus; ChIP-Seq		1	SRX1176735	N	false						
SRR2225398			SRP063051	Input for ChIP-seq Paf1MT -;- C2C12	Paf1MT_Input; Mus musculus; ChIP-Seq		2	SRX1176736	input	false						
SRR2225399			SRP063051	Input for ChIP-seq Paf1MT -;- C2C12	Paf1MT_Input; Mus musculus; ChIP-Seq		1	SRX1176736	input	false						
SRR2225394			SRP063051	Input for ChIP-seq Paf1MB -;- C2C12	Paf1MB_Input; Mus musculus; ChIP-Seq		1	SRX1176734	input	false						
SRR2225395			SRP063051	Input for ChIP-seq Paf1MB -;- C2C12	Paf1MB_Input; Mus musculus; ChIP-Seq		2	SRX1176734	input	false						
SRR2225392			SRP063051	ChIP-seq Paf1MB -;- C2C12	Paf1MB; Mus musculus; ChIP-Seq		2	SRX1176733	N	false						
SRR2225393			SRP063051	ChIP-seq Paf1MB -;- C2C12	Paf1MB; Mus musculus; ChIP-Seq		1	SRX1176733	N	false						
SRR2225390			SRP063051	Input for ChIP-seq Leo1MT -;- C2C12	Leo1MT_Input; Mus musculus; ChIP-Seq		1	SRX1176732	input	false						
SRR2225391			SRP063051	Input for ChIP-seq Leo1MT -;- C2C12	Leo1MT_Input; Mus musculus; ChIP-Seq		2	SRX1176732	input	false						
SRR2225386			SRP063051	Input for ChIP-seq Leo1MB -;- C2C12	Leo1MB_Input; Mus musculus; ChIP-Seq		1	SRX1176730	input	false						
SRR2225387			SRP063051	Input for ChIP-seq Leo1MB -;- C2C12	Leo1MB_Input; Mus musculus; ChIP-Seq		2	SRX1176730	input	false						
SRR2225388			SRP063051	ChIP-seq Leo1MT -;- C2C12	Leo1MT; Mus musculus; ChIP-Seq		2	SRX1176731	NA	false						
SRR2225389			SRP063051	ChIP-seq Leo1MT -;- C2C12	Leo1MT; Mus musculus; ChIP-Seq		1	SRX1176731	NA	false						
SRR2225384			SRP063051	ChIP-seq Leo1MB -;- C2C12	Leo1MB; Mus musculus; ChIP-Seq		1	SRX1176729	NA	false						
SRR2225385			SRP063051	ChIP-seq Leo1MB -;- C2C12	Leo1MB; Mus musculus; ChIP-Seq		2	SRX1176729	NA	false						
SRR2225378			SRP063051	ChIP-seq Ctr9MT -;- C2C12	Ctr9MT; Mus musculus; ChIP-Seq		2	SRX1176727	NA	false						
SRR2225379			SRP063051	ChIP-seq Ctr9MT -;- C2C12	Ctr9MT; Mus musculus; ChIP-Seq		1	SRX1176727	NA	false						
SRR2225380			SRP063051	ChIP-seq Ctr9MT -;- C2C12	Ctr9MT; Mus musculus; ChIP-Seq		3	SRX1176727	NA	false						
SRR2225381			SRP063051	Input for ChIP-seq Ctr9MT -;- C2C12	Ctr9MT_Input; Mus musculus; ChIP-Seq		2	SRX1176728	input	false						
SRR2225382			SRP063051	Input for ChIP-seq Ctr9MT -;- C2C12	Ctr9MT_Input; Mus musculus; ChIP-Seq		1	SRX1176728	input	false						
SRR2225383			SRP063051	Input for ChIP-seq Ctr9MT -;- C2C12	Ctr9MT_Input; Mus musculus; ChIP-Seq		3	SRX1176728	input	false						
SRR2225372			SRP063051	ChIP-seq Ctr9MB -;- C2C12	Ctr9MB; Mus musculus; ChIP-Seq		1	SRX1176724	NA	false						
SRR2225373			SRP063051	ChIP-seq Ctr9MB -;- C2C12	Ctr9MB; Mus musculus; ChIP-Seq		3	SRX1176724	NA	false						
SRR2225374			SRP063051	ChIP-seq Ctr9MB -;- C2C12	Ctr9MB; Mus musculus; ChIP-Seq		2	SRX1176724	NA	false						
SRR2225375			SRP063051	Input for ChIP-seq Ctr9MB -;- C2C12	Ctr9MB_Input; Mus musculus; ChIP-Seq		2	SRX1176725	input	false						
SRR2225376			SRP063051	Input for ChIP-seq Ctr9MB -;- C2C12	Ctr9MB_Input; Mus musculus; ChIP-Seq		3	SRX1176725	input	false						
SRR2225377			SRP063051	Input for ChIP-seq Ctr9MB -;- C2C12	Ctr9MB_Input; Mus musculus; ChIP-Seq		1	SRX1176725	input	false						
SRR2225370			SRP063051	Input for ChIP-seq Cdc73MT -;- C2C12	Cdc73MT_Input; Mus musculus; ChIP-Seq		1	SRX1176723	input	false						
SRR2225371			SRP063051	Input for ChIP-seq Cdc73MT -;- C2C12	Cdc73MT_Input; Mus musculus; ChIP-Seq		2	SRX1176723	input	false						
SRR2225368			SRP063051	ChIP-seq Cdc73MT -;- C2C12	Cdc73MT; Mus musculus; ChIP-Seq		2	SRX1176722	NA	false						
SRR2225369			SRP063051	ChIP-seq Cdc73MT -;- C2C12	Cdc73MT; Mus musculus; ChIP-Seq		1	SRX1176722	NA	false						
SRR2225366			SRP063051	Input for ChIP-seq Cdc73MB -;- C2C12	Cdc73MB_Input; Mus musculus; ChIP-Seq		2	SRX1176721	input	false						
SRR2225367			SRP063051	Input for ChIP-seq Cdc73MB -;- C2C12	Cdc73MB_Input; Mus musculus; ChIP-Seq		1	SRX1176721	input	false						
SRR2225364			SRP063051	ChIP-seq Cdc73MB -;- C2C12	Cdc73MB; Mus musculus; ChIP-Seq		1	SRX1176720	NA	false						
SRR2225365			SRP063051	ChIP-seq Cdc73MB -;- C2C12	Cdc73MB; Mus musculus; ChIP-Seq		2	SRX1176720	NA	false						
SRR2518149			SRP064197	C57BL/6 X 129/Sv -;- ESC shPhf5a WITH LIF -;- mouse embryonic stem cells -;- KH2	ChIP-Seq analysis of Paf1 in mouse ESCs under shPhf5a knockdown treatment replicate 3; Mus musculus; ChIP-Seq		1		N	false						
SRR2518148			SRP064197	C57BL/6 X 129/Sv -;- ESC shPhf5a WITH LIF -;- mouse embryonic stem cells -;- KH2	ChIP-Seq analysis of Paf1 in mouse ESCs under shPhf5a knockdown treatment replicate 2; Mus musculus; ChIP-Seq		1		N	false						
SRR2518147			SRP064197	C57BL/6 X 129/Sv -;- ESC shPhf5a WITH LIF -;- mouse embryonic stem cells -;- KH2	ChIP-Seq analysis of Paf1 in mouse ESCs under shPhf5a knockdown treatment replicate 1; Mus musculus; ChIP-Seq		1		N	false						
SRR2518146			SRP064197	C57BL/6 X 129/Sv -;- ESC shControl WITH LIF -;- mouse embryonic stem cells -;- KH2	ChIP-Seq analysis of Paf1 in mouse ESCs under shControl knockdown treatment replicate 3; Mus musculus; ChIP-Seq		1		input	false						
SRR2518145			SRP064197	C57BL/6 X 129/Sv -;- ESC shControl WITH LIF -;- mouse embryonic stem cells -;- KH2	ChIP-Seq analysis of Paf1 in mouse ESCs under shControl knockdown treatment replicate 2; Mus musculus; ChIP-Seq		1		input	false						
SRR2518144			SRP064197	C57BL/6 X 129/Sv -;- ESC shControl WITH LIF -;- mouse embryonic stem cells -;- KH2	ChIP-Seq analysis of Paf1 in mouse ESCs under shControl knockdown treatment replicate 1; Mus musculus; ChIP-Seq		1		input	false						
SRR4101213			SRP064197	ESC shControl WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of Leo1 in mouse ESCs under shControl knockdown treatment replicate 1; Mus musculus; ChIP-Seq		1		input	false						
SRR4101214			SRP064197	ESC shControl WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of Leo1 in mouse ESCs under shControl knockdown treatment replicate 2; Mus musculus; ChIP-Seq		1		input	false						
SRR4101215			SRP064197	ESC shControl WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of Cdc73 in mouse ESCs under shControl knockdown treatment replicate 1; Mus musculus; ChIP-Seq		1		input	false						
SRR4101216			SRP064197	ESC shControl WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of Cdc73 in mouse ESCs under shControl knockdown treatment replicate 2; Mus musculus; ChIP-Seq		1		input	false						
SRR4101218			SRP064197	ESC shPhf5a WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of Leo1 in mouse ESCs under shPhf5a knockdown treatment replicate 2; Mus musculus; ChIP-Seq		1		NA	false						
SRR4101217			SRP064197	ESC shPhf5a WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of Leo1 in mouse ESCs under shPhf5a knockdown treatment replicate 1; Mus musculus; ChIP-Seq		1		NA	false						
SRR4101219			SRP064197	ESC shPhf5a WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of Cdc73 in mouse ESCs under shPhf5a knockdown treatment replicate 1; Mus musculus; ChIP-Seq		1		NA	false						
SRR4101221			SRP064197	ESC WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of HA-Phf5a in mouse ESCs under absence of doxycycline treatment replicate 1; Mus musculus; ChIP-Seq		1		NA	false						
SRR4101220			SRP064197	ESC shPhf5a WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of Cdc73 in mouse ESCs under shPhf5a knockdown treatment replicate 2; Mus musculus; ChIP-Seq		1		NA	false						
SRR4101222			SRP064197	ESC WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of HA-Phf5a in mouse ESCs under absence of doxycycline treatment replicate 2; Mus musculus; ChIP-Seq		1		NA	false						
SRR4101224			SRP064197	ESC WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of HA-Phf5a in mouse ESCs under doxycycline treatment replicate 2; Mus musculus; ChIP-Seq		1		NA	false						
SRR4101223			SRP064197	ESC WITH LIF -;- mouse embryonic stem cells	ChIP-Seq analysis of HA-Phf5a in mouse ESCs under doxycycline treatment replicate 1; Mus musculus; ChIP-Seq		1		NA	false						
SRR3714021			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_H3K36me3_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714022			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_H3K36me3_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714023			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_BioCAPseq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714024			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_BioCAP_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714025			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_KDM2B_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714026			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_KDM2B_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714027			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_BRD4_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714028			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_BRD4_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714029			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_MED1_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714030			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_MED1_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714031			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_Menin_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714032			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_Menin_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714033			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_PAF1_ChIPSeq; Homo sapiens; ChIP-Seq		1		N	true						
SRR3714034			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation -;- Leukemia cell line; SEM	SEM_LEO1_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714039			SRP077016	Leukemia cell line (ML-2) -;- Adult monocytic cell line derived from AML M4 with t(6;11)(q27;q23) translocation -;- Leukemia cell line; ML-2	ML2_H3K79me2_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714040			SRP077016	Leukemia cell line (ML-2) -;- Adult monocytic cell line derived from AML M4 with t(6;11)(q27;q23) translocation -;- Leukemia cell line; ML-2	ML2_H3K79me2_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714041			SRP077016	Leukemia cell line (ML-2) -;- Adult monocytic cell line derived from AML M4 with t(6;11)(q27;q23) translocation -;- Leukemia cell line; ML-2	ML2_MLL_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714042			SRP077016	Leukemia cell line (ML-2) -;- Adult monocytic cell line derived from AML M4 with t(6;11)(q27;q23) translocation -;- Leukemia cell line; ML-2	ML2_MLL_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
